#CYCLE MODE MOVEINDEX MOVE FRAME RMSD_ALL RMSD_FOLDED RGYR_ALL RGYR_FOLDED Z_ALL Z_FOLDED Z_NTER THET
257 PULL 1 F 1 NONE 3.27715 12.9216 12.9216 -22.6115 -22.6115 -63.34 69.1665
257 PULL 1 F 2 NONE 3.25932 13.0395 13.0395 -22.6167 -22.6167 -63.6906 68.4654
257 PULL 1 F 3 NONE 3.35531 12.9328 12.9328 -22.5193 -22.5193 -63.5316 68.2663
257 PULL 1 F 4 NONE 3.37246 12.9275 12.9275 -22.4764 -22.4764 -63.8717 68.4909
258 PULL 1 A 0 NONE 3.34521 12.8078 12.8078 -22.6304 -22.6304 -63.2615 68.1294
258 PULL 1 A 1 NONE 3.33894 12.7831 12.7831 -22.6966 -22.6966 -63.2668 68.476
258 PULL 1 A 2 NONE 3.44979 12.8503 12.8503 -22.4241 -22.4241 -63.2416 69.5061
258 PULL 1 A 3 NONE 3.33574 12.8496 12.8496 -22.4697 -22.4697 -63.0732 69.5517
258 PULL 1 A 4 NONE 3.35502 12.9445 12.9445 -22.3609 -22.3609 -63.1385 69.6469
259 PULL 1 B 0 NONE 3.57299 12.8948 12.8948 -22.7641 -22.7641 -62.8068 68.7984
259 PULL 1 B 1 NONE 3.50224 12.9079 12.9079 -22.5554 -22.5554 -62.5698 69.2053
259 PULL 1 B 2 NONE 3.4856 12.8707 12.8707 -22.3796 -22.3796 -62.477 69.8839
259 PULL 1 B 3 NONE 3.48572 12.9141 12.9141 -22.5324 -22.5324 -62.4582 68.7838
259 PULL 1 B 4 NONE 3.46823 12.9084 12.9084 -22.5654 -22.5654 -61.857 66.9912
260 PULL 1 E 0 NONE 3.39724 12.9368 12.9368 -22.5527 -22.5527 -63.7049 73.626
260 PULL 1 E 1 NONE 3.45373 12.8943 12.8943 -22.4586 -22.4586 -62.6749 73.6717
260 PULL 1 E 2 NONE 3.35953 13.0653 13.0653 -22.4436 -22.4436 -63.6416 73.4747
260 PULL 1 E 3 NONE 3.35017 13.0212 13.0212 -22.5573 -22.5573 -63.6025 75.1096
260 PULL 1 E 4 NONE 3.43153 12.9782 12.9782 -22.6969 -22.6969 -63.1258 74.5883
261 PULL 1 F 0 NONE 3.33504 12.9524 12.9524 -21.8654 -21.8654 -63.7793 69.6334
261 PULL 1 F 1 NONE 3.16473 12.9737 12.9737 -22.0372 -22.0372 -64.2505 70.6295
261 PULL 1 F 2 NONE 3.25861 12.9257 12.9257 -22.0271 -22.0271 -64.2125 71.4675
261 PULL 1 F 3 NONE 3.33421 12.885 12.885 -21.9085 -21.9085 -63.903 72.7501
261 PULL 1 F 4 NONE 3.3666 12.9965 12.9965 -21.8196 -21.8196 -63.2788 71.6727
262 PULL 1 D 0 NONE 3.40604 12.9799 12.9799 -21.7959 -21.7959 -64.7519 74.436
262 PULL 1 D 1 NONE 3.55713 12.9385 12.9385 -21.8364 -21.8364 -63.9092 74.465
262 PULL 1 D 2 NONE 3.51703 12.8873 12.8873 -21.7039 -21.7039 -63.9524 75.5696
262 PULL 1 D 3 NONE 3.58602 12.8515 12.8515 -21.7751 -21.7751 -63.312 76.6412
262 PULL 1 D 4 NONE 3.60585 12.8606 12.8606 -21.7711 -21.7711 -62.3452 76.8562
263 PULL 1 C 0 NONE 3.41517 13.0417 13.0417 -22.194 -22.194 -63.6607 72.4052
263 PULL 1 C 1 NONE 3.35337 13.1064 13.1064 -22.1971 -22.1971 -64.3529 71.9414
263 PULL 1 C 2 NONE 3.33331 13.0983 13.0983 -21.9982 -21.9982 -64.9489 70.932
263 PULL 1 C 3 NONE 3.2449 12.9634 12.9634 -22.0342 -22.0342 -64.8905 71.115
263 PULL 1 C 4 NONE 3.31201 13.0231 13.0231 -21.9766 -21.9766 -64.675 69.7288
264 PULL 1 E 0 NONE 3.46943 12.8774 12.8774 -22.7105 -22.7105 -63.7837 69.2708
264 PULL 1 E 1 NONE 3.43839 12.7941 12.7941 -22.819 -22.819 -63.8313 69.0749
264 PULL 1 E 2 NONE 3.36385 12.9532 12.9532 -22.8205 -22.8205 -64.5079 69.087
264 PULL 1 E 3 NONE 3.46943 13.0037 13.0037 -22.9152 -22.9152 -63.9661 70.4174
264 PULL 1 E 4 NONE 3.42843 13.0279 13.0279 -22.8965 -22.8965 -64.4578 70.9564
265 PULL 1 E 0 NONE 3.34669 12.9826 12.9826 -21.7431 -21.7431 -63.6422 70.9551
265 PULL 1 E 1 NONE 3.38145 13.0149 13.0149 -21.6983 -21.6983 -64.2783 71.5842
265 PULL 1 E 2 NONE 3.40272 12.9635 12.9635 -21.5158 -21.5158 -63.7819 72.5818
265 PULL 1 E 3 NONE 3.33296 12.9625 12.9625 -21.621 -21.621 -63.915 72.2213
265 PULL 1 E 4 NONE 3.32801 13.0505 13.0505 -21.6201 -21.6201 -63.9289 71.6672
266 PULL 1 B 0 NONE 3.39322 12.8535 12.8535 -21.2502 -21.2502 -62.5381 74.0027
266 PULL 1 B 1 NONE 3.44619 12.9224 12.9224 -21.4845 -21.4845 -62.9273 73.975
266 PULL 1 B 2 NONE 3.33094 13.0172 13.0172 -21.3616 -21.3616 -63.0722 74.6478
266 PULL 1 B 3 NONE 3.27363 12.8975 12.8975 -21.3034 -21.3034 -63.1099 74.4903
266 PULL 1 B 4 NONE 3.34629 13.0453 13.0453 -21.2116 -21.2116 -62.811 74.78
267 PULL 1 B 0 NONE 3.41799 12.9793 12.9793 -22.2808 -22.2808 -62.9946 70.158
267 PULL 1 B 1 NONE 3.37742 12.9469 12.9469 -22.3462 -22.3462 -63.4099 69.0283
267 PULL 1 B 2 NONE 3.30592 12.8484 12.8484 -22.2386 -22.2386 -63.4781 69.8758
267 PULL 1 B 3 NONE 3.31316 12.9169 12.9169 -21.9905 -21.9905 -62.8136 70.9299
267 PULL 1 B 4 NONE 3.32844 12.8796 12.8796 -21.8356 -21.8356 -63.163 70.7159
268 PULL 1 C 0 NONE 3.56065 12.8266 12.8266 -21.7946 -21.7946 -63.8351 68.0239
268 PULL 1 C 1 NONE 3.5598 12.8762 12.8762 -21.8712 -21.8712 -63.6013 68.008
268 PULL 1 C 2 NONE 3.60206 12.9205 12.9205 -21.9515 -21.9515 -63.1173 69.8313
268 PULL 1 C 3 NONE 3.53523 12.9728 12.9728 -21.9839 -21.9839 -63.3075 70.6951
268 PULL 1 C 4 NONE 3.63577 12.855 12.855 -21.8398 -21.8398 -63.1317 71.0184
269 PULL 1 D 0 NONE 3.39898 12.9944 12.9944 -22.2197 -22.2197 -63.0324 71.6828
269 PULL 1 D 1 NONE 3.50902 12.9463 12.9463 -21.963 -21.963 -62.7694 72.6162
269 PULL 1 D 2 NONE 3.47585 13.0081 13.0081 -21.9792 -21.9792 -63.4364 72.6146
269 PULL 1 D 3 NONE 3.48682 12.975 12.975 -22.0697 -22.0697 -63.6413 73.0716
269 PULL 1 D 4 NONE 3.4579 13.0142 13.0142 -21.926 -21.926 -63.5545 73.5451
270 PULL 1 B 0 NONE 3.36406 12.9229 12.9229 -22.6442 -22.6442 -63.8788 68.9754
270 PULL 1 B 1 NONE 3.33269 13.0599 13.0599 -22.815 -22.815 -63.7728 69.799
270 PULL 1 B 2 NONE 3.4116 13.0671 13.0671 -22.6221 -22.6221 -64.3463 69.4698
270 PULL 1 B 3 NONE 3.30468 12.8956 12.8956 -22.821 -22.821 -64.0638 68.9977
270 PULL 1 B 4 NONE 3.39981 12.9143 12.9143 -22.739 -22.739 -63.8617 68.8702
271 PULL 1 A 0 NONE 3.32142 12.9172 12.9172 -22.3412 -22.3412 -62.4269 71.4143
271 PULL 1 A 1 NONE 3.24784 12.909 12.909 -22.3011 -22.3011 -63.3973 71.513
271 PULL 1 A 2 NONE 3.25281 13.0341 13.0341 -22.4696 -22.4696 -63.7873 70.9899
271 PULL 1 A 3 NONE 3.23178 13.0908 13.0908 -22.499 -22.499 -64.6868 71.7176
271 PULL 1 A 4 NONE 3.30222 13.0381 13.0381 -22.4602 -22.4602 -63.9555 71.5909
272 PULL 1 D 0 NONE 3.49632 13.0007 13.0007 -22.3994 -22.3994 -63.8262 71.7473
272 PULL 1 D 1 NONE 3.39599 13.1032 13.1032 -22.4493 -22.4493 -64.5375 72.541
272 PULL 1 D 2 NONE 3.53111 12.984 12.984 -22.2794 -22.2794 -63.5585 72.1351
272 PULL 1 D 3 NONE 3.53299 13.0371 13.0371 -22.2862 -22.2862 -63.8587 72.1284
272 PULL 1 D 4 NONE 3.58606 13.0075 13.0075 -22.1874 -22.1874 -63.7258 72.389
273 PULL 1 E 0 NONE 3.40199 13.0379 13.0379 -22.2208 -22.2208 -64.2854 71.3056
273 PULL 1 E 1 NONE 3.44135 12.971 12.971 -22.0746 -22.0746 -64.3187 71.3847
273 PULL 1 E 2 NONE 3.39645 12.967 12.967 -22.1776 -22.1776 -64.2999 71.6607
273 PULL 1 E 3 NONE 3.40943 12.8847 12.8847 -22.0599 -22.0599 -64.0878 72.071
273 PULL 1 E 4 NONE 3.41974 13.0534 13.0534 -21.9289 -21.9289 -64.3262 72.1262
274 PULL 1 D 0 NONE 3.40479 12.9504 12.9504 -21.9557 -21.9557 -63.4114 71.818
274 PULL 1 D 1 NONE 3.51362 12.9341 12.9341 -21.8113 -21.8113 -62.6959 72.1059
274 PULL 1 D 2 NONE 3.5341 12.9225 12.9225 -21.9776 -21.9776 -62.6253 72.1117
274 PULL 1 D 3 NONE 3.54777 12.9319 12.9319 -22.179 -22.179 -62.7765 73.6601
274 PULL 1 D 4 NONE 3.67145 12.9271 12.9271 -22.2707 -22.2707 -62.0917 73.6033
275 PULL 1 C 0 NONE 3.39421 13.0319 13.0319 -22.4241 -22.4241 -63.8432 69.7532
275 PULL 1 C 1 NONE 3.39335 13.0385 13.0385 -22.5669 -22.5669 -64.2008 70.0947
275 PULL 1 C 2 NONE 3.4058 13.1832 13.1832 -22.4198 -22.4198 -64.547 69.996
275 PULL 1 C 3 NONE 3.37375 13.0673 13.0673 -22.2461 -22.2461 -64.2652 70.382
275 PULL 1 C 4 NONE 3.53316 13.1272 13.1272 -22.1388 -22.1388 -64.3353 70.7452
276 PULL 1 A 0 NONE 3.41446 13.0792 13.0792 -22.2304 -22.2304 -64.5223 68.058
276 PULL 1 A 1 NONE 3.42571 13.0204 13.0204 -22.3612 -22.3612 -64.5932 67.2686
276 PULL 1 A 2 NONE 3.314 13.0342 13.0342 -22.2177 -22.2177 -64.0848 68.1204
276 PULL 1 A 3 NONE 3.33744 12.9494 12.9494 -22.066 -22.066 -64.5632 69.0019
276 PULL 1 A 4 NONE 3.35489 13.0408 13.0408 -22.0026 -22.0026 -64.1633 68.7546
276 PULL 1 C 0 NONE 3.41446 13.0791 13.0791 -22.2305 -22.2305 -64.5222 68.0584
276 PULL 1 C 1 NONE 3.42639 13.02 13.02 -22.3615 -22.3615 -64.593 67.2689
276 PULL 1 C 2 NONE 3.3109 13.0285 13.0285 -22.2205 -22.2205 -64.0615 68.1687
276 PULL 1 C 3 NONE 3.33593 12.9504 12.9504 -22.0619 -22.0619 -64.5143 69.0744
276 PULL 1 C 4 NONE 3.37198 13.0265 13.0265 -21.9946 -21.9946 -64.0622 68.7582
277 PULL 1 B 0 NONE 3.28543 12.8922 12.8922 -21.9537 -21.9537 -62.7981 68.7059
277 PULL 1 B 1 NONE 3.3421 12.9319 12.9319 -21.9594 -21.9594 -62.7612 68.5001
277 PULL 1 B 2 NONE 3.20512 12.9727 12.9727 -22.0004 -22.0004 -63.893 69.0947
277 PULL 1 B 3 NONE 3.33875 13.0062 13.0062 -21.7078 -21.7078 -64.4674 69.4559
277 PULL 1 B 4 NONE 3.35505 13.025 13.025 -21.6734 -21.6734 -64.2303 70.1386
278 PULL 1 B 0 NONE 3.05889 13.0448 13.0448 -22.1766 -22.1766 -65.064 68.5095
278 PULL 1 B 1 NONE 3.08919 13.0637 13.0637 -22.0073 -22.0073 -65.0793 68.3957
278 PULL 1 B 2 NONE 3.0905 13.1914 13.1914 -21.8456 -21.8456 -65.9046 68.526
278 PULL 1 B 3 NONE 3.1151 13.1694 13.1694 -21.8744 -21.8744 -64.476 67.6865
278 PULL 1 B 4 NONE 3.16465 13.2659 13.2659 -21.8003 -21.8003 -64.8273 68.2019
279 PULL 1 D 0 NONE 3.23446 12.9209 12.9209 -21.5561 -21.5561 -64.6387 73.6107
279 PULL 1 D 1 NONE 3.35038 12.904 12.904 -21.5636 -21.5636 -64.0602 72.3179
279 PULL 1 D 2 NONE 3.28519 13.0792 13.0792 -21.6092 -21.6092 -64.9374 72.1272
279 PULL 1 D 3 NONE 3.30816 12.9337 12.9337 -21.6177 -21.6177 -64.1254 71.7998
279 PULL 1 D 4 NONE 3.33876 13.0116 13.0116 -21.7719 -21.7719 -64.3925 71.9121
280 PULL 1 A 0 NONE 3.27299 12.9596 12.9596 -21.6352 -21.6352 -64.7858 72.6176
280 PULL 1 A 1 NONE 3.21384 13.1286 13.1286 -21.7998 -21.7998 -64.8264 72.3701
280 PULL 1 A 2 NONE 3.31728 13.0297 13.0297 -21.8859 -21.8859 -64.6113 72.4332
280 PULL 1 A 3 NONE 3.22575 12.9377 12.9377 -21.8568 -21.8568 -64.6577 73.165
280 PULL 1 A 4 NONE 3.22474 13.0839 13.0839 -21.7198 -21.7198 -64.8834 73.1627
281 PULL 1 A 0 NONE 3.31781 12.9709 12.9709 -21.2301 -21.2301 -64.6037 72.3073
281 PULL 1 A 1 NONE 3.31949 12.9513 12.9513 -21.2327 -21.2327 -64.0923 72.0333
281 PULL 1 A 2 NONE 3.43188 13.0315 13.0315 -21.4271 -21.4271 -64.6733 70.3587
281 PULL 1 A 3 NONE 3.23129 13.0623 13.0623 -21.3781 -21.3781 -64.988 70.4069
281 PULL 1 A 4 NONE 3.26589 13.0843 13.0843 -21.561 -21.561 -64.8803 70.4991
282 PULL 1 C 0 NONE 3.34399 12.9491 12.9491 -21.414 -21.414 -63.9342 70.8968
282 PULL 1 C 1 NONE 3.21054 12.9502 12.9502 -21.7176 -21.7176 -63.8152 71.3614
282 PULL 1 C 2 NONE 3.19484 13.0745 13.0745 -22.0763 -22.0763 -64.573 70.7721
282 PULL 1 C 3 NONE 3.22154 13.0389 13.0389 -21.9812 -21.9812 -65.254 72.4419
282 PULL 1 C 4 NONE 3.1255 12.9573 12.9573 -21.9916 -21.9916 -64.9925 74.3728
283 PULL 1 F 0 NONE 3.33204 12.9874 12.9874 -21.1138 -21.1138 -64.648 73.4038
283 PULL 1 F 1 NONE 3.23821 13.0234 13.0234 -21.0634 -21.0634 -64.777 73.5193
283 PULL 1 F 2 NONE 3.21647 12.9597 12.9597 -20.9274 -20.9274 -64.7971 74.3522
283 PULL 1 F 3 NONE 3.30673 13.0536 13.0536 -20.8714 -20.8714 -64.2153 73.3958
283 PULL 1 F 4 NONE 3.29859 13.0484 13.0484 -20.7373 -20.7373 -64.935 73.4839
284 PULL 1 B 0 NONE 3.34757 13.0006 13.0006 -21.126 -21.126 -65.4022 70.7804
284 PULL 1 B 1 NONE 3.27895 13.0231 13.0231 -21.0347 -21.0347 -64.883 71.2467
284 PULL 1 B 2 NONE 3.24496 13.0219 13.0219 -21.036 -21.036 -64.4525 71.823
284 PULL 1 B 3 NONE 3.29408 12.9569 12.9569 -21.0407 -21.0407 -64.97 72.0706
284 PULL 1 B 4 NONE 3.30354 13.0264 13.0264 -21.056 -21.056 -64.5718 72.0307
285 PULL 1 C 0 NONE 3.44083 13.0826 13.0826 -21.9353 -21.9353 -64.4774 72.7539
285 PULL 1 C 1 NONE 3.3261 12.9675 12.9675 -21.9782 -21.9782 -63.6568 72.3543
285 PULL 1 C 2 NONE 3.29287 13.0837 13.0837 -21.9699 -21.9699 -64.4652 70.5252
285 PULL 1 C 3 NONE 3.26923 13.0682 13.0682 -21.9583 -21.9583 -64.4276 70.3901
285 PULL 1 C 4 NONE 3.26082 13.0294 13.0294 -21.8923 -21.8923 -64.5468 70.6155
286 PULL 1 D 0 NONE 3.31436 13.0545 13.0545 -22.0331 -22.0331 -64.2881 72.5565
286 PULL 1 D 1 NONE 3.39043 13.0283 13.0283 -22.0241 -22.0241 -64.6629 72.1326
286 PULL 1 D 2 NONE 3.30661 12.9951 12.9951 -22.1871 -22.1871 -64.1758 72.3535
286 PULL 1 D 3 NONE 3.36427 13.0759 13.0759 -21.9145 -21.9145 -64.0247 72.5212
286 PULL 1 D 4 NONE 3.32761 13.056 13.056 -21.944 -21.944 -63.6587 72.8151
287 PULL 1 C 0 NONE 3.34359 13.0102 13.0102 -22.7718 -22.7718 -63.5616 69.0566
287 PULL 1 C 1 NONE 3.28287 13.0947 13.0947 -22.6613 -22.6613 -64.495 69.0121
287 PULL 1 C 2 NONE 3.30349 13.0515 13.0515 -22.4744 -22.4744 -64.4116 70.1025
287 PULL 1 C 3 NONE 3.41592 12.9743 12.9743 -22.4735 -22.4735 -64.3739 69.2471
287 PULL 1 C 4 NONE 3.30634 13.1614 13.1614 -22.468 -22.468 -64.5141 69.9084
288 PULL 1 B 0 NONE 3.25314 12.921 12.921 -21.8583 -21.8583 -64.0031 73.6311
288 PULL 1 B 1 NONE 3.17496 13.0666 13.0666 -21.969 -21.969 -65.5107 72.6474
288 PULL 1 B 2 NONE 3.09294 12.961 12.961 -21.9839 -21.9839 -64.2806 71.2434
288 PULL 1 B 3 NONE 3.15101 12.9468 12.9468 -22.0114 -22.0114 -64.369 70.8997
288 PULL 1 B 4 NONE 3.14636 13.0006 13.0006 -22.0999 -22.0999 -64.628 70.6465
289 PULL 1 B 0 NONE 3.26101 12.9551 12.9551 -21.3498 -21.3498 -64.0737 72.7472
289 PULL 1 B 1 NONE 3.36861 13.0055 13.0055 -21.4382 -21.4382 -64.7484 73.885
289 PULL 1 B 2 NONE 3.33088 13.111 13.111 -21.6632 -21.6632 -65.67 75.1633
289 PULL 1 B 3 NONE 3.20947 13.0433 13.0433 -21.5516 -21.5516 -65.1699 74.0524
289 PULL 1 B 4 NONE 3.24709 13.0473 13.0473 -21.4083 -21.4083 -65.5925 73.8063
290 PULL 1 A 0 NONE 3.17268 13.1201 13.1201 -21.5501 -21.5501 -64.4761 74.3195
290 PULL 1 A 1 NONE 3.18434 13.1044 13.1044 -21.6092 -21.6092 -64.3523 72.929
290 PULL 1 A 2 NONE 3.21596 13.0098 13.0098 -21.717 -21.717 -64.3794 72.7861
290 PULL 1 A 3 NONE 3.24147 13.0798 13.0798 -21.6906 -21.6906 -64.6408 72.0892
290 PULL 1 A 4 NONE 3.25924 13.0054 13.0054 -21.5414 -21.5414 -64.7779 70.9305
291 PULL 1 F 0 NONE 3.19934 13.106 13.106 -22.0654 -22.0654 -63.2983 66.4872
291 PULL 1 F 1 NONE 3.22556 13.0765 13.0765 -22.1541 -22.1541 -63.5157 67.2512
291 PULL 1 F 2 NONE 3.16652 13.1318 13.1318 -22.0281 -22.0281 -64.6802 67.1674
291 PULL 1 F 3 NONE 3.15539 13.2379 13.2379 -22.0462 -22.0462 -63.8179 67.9724
291 PULL 1 F 4 NONE 3.25127 13.0765 13.0765 -22.0308 -22.0308 -63.4316 67.8063
292 PULL 1 A 0 NONE 3.24447 13.1117 13.1117 -23.0867 -23.0867 -63.9251 69.7405
292 PULL 1 A 1 NONE 3.29364 12.9757 12.9757 -22.8901 -22.8901 -63.7777 69.901
292 PULL 1 A 2 NONE 3.39564 13.0327 13.0327 -22.5682 -22.5682 -63.7802 69.8244
292 PULL 1 A 3 NONE 3.36043 13.0825 13.0825 -22.5206 -22.5206 -64.4425 69.4501
292 PULL 1 A 4 NONE 3.32884 13.1478 13.1478 -22.4779 -22.4779 -63.8863 69.0553
293 PULL 1 A 0 NONE 3.22971 12.993 12.993 -22.0594 -22.0594 -63.9448 69.6156
293 PULL 1 A 1 NONE 3.34281 13.0311 13.0311 -22.088 -22.088 -64.7442 70.6231
293 PULL 1 A 2 NONE 3.32186 13.0456 13.0456 -22.1665 -22.1665 -65.1253 69.9325
293 PULL 1 A 3 NONE 3.19193 13.1602 13.1602 -22.3116 -22.3116 -65.0025 69.8376
293 PULL 1 A 4 NONE 3.18269 13.1451 13.1451 -22.3761 -22.3761 -64.7349 69.7289
294 PULL 1 A 0 NONE 3.36128 13.0781 13.0781 -21.8551 -21.8551 -64.1601 70.5113
294 PULL 1 A 1 NONE 3.29785 13.1273 13.1273 -21.875 -21.875 -64.3666 70.5406
294 PULL 1 A 2 NONE 3.28543 13.0722 13.0722 -21.8326 -21.8326 -64.6535 70.1459
294 PULL 1 A 3 NONE 3.28745 13.0795 13.0795 -21.7795 -21.7795 -64.2909 70.4349
294 PULL 1 A 4 NONE 3.33564 12.9838 12.9838 -21.7175 -21.7175 -63.5813 70.6586
295 PULL 1 F 0 NONE 3.22033 13.0658 13.0658 -21.864 -21.864 -64.1062 67.7013
295 PULL 1 F 1 NONE 3.2549 12.9918 12.9918 -21.6575 -21.6575 -63.8896 67.4869
295 PULL 1 F 2 NONE 3.18169 13.0804 13.0804 -21.6978 -21.6978 -64.1889 68.113
295 PULL 1 F 3 NONE 3.30873 13.0724 13.0724 -21.729 -21.729 -63.8235 68.8395
295 PULL 1 F 4 NONE 3.3799 12.965 12.965 -21.7918 -21.7918 -63.8085 69.3051
296 PULL 1 F 0 NONE 3.52075 12.8178 12.8178 -21.7781 -21.7781 -64.0902 71.3582
296 PULL 1 F 1 NONE 3.5367 12.8343 12.8343 -21.9178 -21.9178 -64.3053 72.087
296 PULL 1 F 2 NONE 3.48002 12.9517 12.9517 -21.7985 -21.7985 -64.2614 72.3059
296 PULL 1 F 3 NONE 3.5377 12.8748 12.8748 -21.9176 -21.9176 -64.1808 70.9324
296 PULL 1 F 4 NONE 3.46853 12.833 12.833 -21.594 -21.594 -64.0106 70.9141
297 PULL 1 F 0 NONE 3.5093 12.8686 12.8686 -21.5878 -21.5878 -64.129 72.0231
297 PULL 1 F 1 NONE 3.42912 12.9693 12.9693 -21.5432 -21.5432 -64.1157 72.3097
297 PULL 1 F 2 NONE 3.63324 12.8865 12.8865 -21.5022 -21.5022 -64.1341 72.9532
297 PULL 1 F 3 NONE 3.65583 12.961 12.961 -21.6114 -21.6114 -64.4153 71.9855
297 PULL 1 F 4 NONE 3.56157 12.8987 12.8987 -21.7852 -21.7852 -64.2662 71.188
298 PULL 1 D 0 NONE 3.39903 12.9403 12.9403 -22.3942 -22.3942 -64.2836 68.5864
298 PULL 1 D 1 NONE 3.44321 12.9837 12.9837 -22.2458 -22.2458 -64.6512 68.1306
298 PULL 1 D 2 NONE 3.33118 12.9404 12.9404 -22.1294 -22.1294 -64.6854 68.9742
298 PULL 1 D 3 NONE 3.38206 12.9822 12.9822 -22.3422 -22.3422 -64.8157 68.9849
298 PULL 1 D 4 NONE 3.4291 12.9774 12.9774 -22.3851 -22.3851 -64.303 69.2929
299 PULL 1 C 0 NONE 3.34032 12.9928 12.9928 -22.0455 -22.0455 -64.7685 67.8683
299 PULL 1 C 1 NONE 3.36211 13.0274 13.0274 -22.174 -22.174 -65.071 67.7284
299 PULL 1 C 2 NONE 3.53346 13.0433 13.0433 -21.9817 -21.9817 -64.8235 68.9197
299 PULL 1 C 3 NONE 3.46041 12.9576 12.9576 -21.8263 -21.8263 -64.7668 69.7517
299 PULL 1 C 4 NONE 3.48175 12.8588 12.8588 -21.9984 -21.9984 -64.3042 70.9657
300 PULL 1 E 0 NONE 3.35785 13.017 13.017 -22.239 -22.239 -63.8566 71.7965
300 PULL 1 E 1 NONE 3.46467 13.0321 13.0321 -22.291 -22.291 -64.715 70.5935
300 PULL 1 E 2 NONE 3.47169 12.9931 12.9931 -22.2952 -22.2952 -64.1425 71.0661
300 PULL 1 E 3 NONE 3.40446 12.9939 12.9939 -22.2932 -22.2932 -64.3436 69.7807
300 PULL 1 E 4 NONE 3.43245 13.0481 13.0481 -22.2634 -22.2634 -64.9732 69.7763
301 PULL 1 C 0 NONE 3.39359 13.0399 13.0399 -21.8466 -21.8466 -64.4273 71.8326
301 PULL 1 C 1 NONE 3.44712 12.9128 12.9128 -21.8147 -21.8147 -64.1408 70.9311
301 PULL 1 C 2 NONE 3.38716 12.9623 12.9623 -21.9634 -21.9634 -64.3516 70.808
301 PULL 1 C 3 NONE 3.35253 12.9149 12.9149 -21.926 -21.926 -64.633 71.9284
301 PULL 1 C 4 NONE 3.31294 12.9347 12.9347 -21.8859 -21.8859 -65.3996 72.1338
302 PULL 1 A 0 NONE 3.39689 13.0793 13.0793 -22.3394 -22.3394 -63.799 71.914
302 PULL 1 A 1 NONE 3.29146 13.2288 13.2288 -22.1891 -22.1891 -64.436 72.1443
302 PULL 1 A 2 NONE 3.45783 13.1271 13.1271 -22.0925 -22.0925 -64.7543 72.9002
302 PULL 1 A 3 NONE 3.36539 13.2191 13.2191 -22.008 -22.008 -64.0521 73.4093
302 PULL 1 A 4 NONE 3.35547 13.1832 13.1832 -22.1425 -22.1425 -64.8105 73.0167
303 PULL 1 E 0 NONE 3.21986 13.1575 13.1575 -22.5335 -22.5335 -64.8555 69.7433
303 PULL 1 E 1 NONE 3.29933 13.0933 13.0933 -22.4222 -22.4222 -64.5836 70.6097
303 PULL 1 E 2 NONE 3.23175 13.0702 13.0702 -22.5203 -22.5203 -64.4667 70.5291
303 PULL 1 E 3 NONE 3.41296 13.0141 13.0141 -22.444 -22.444 -64.2149 70.8099
303 PULL 1 E 4 NONE 3.2203 13.013 13.013 -22.425 -22.425 -64.3222 70.525
304 PULL 1 A 0 NONE 3.42147 12.9952 12.9952 -22.4605 -22.4605 -64.4243 65.8034
304 PULL 1 A 1 NONE 3.40176 13.0808 13.0808 -22.2976 -22.2976 -64.2709 65.6355
304 PULL 1 A 2 NONE 3.37631 12.9515 12.9515 -22.3178 -22.3178 -64.0672 66.3357
304 PULL 1 A 3 NONE 3.48494 12.9197 12.9197 -22.599 -22.599 -63.564 66.2683
304 PULL 1 A 4 NONE 3.50374 13.0451 13.0451 -22.5211 -22.5211 -64.286 66.5233
305 PULL 1 A 0 NONE 3.51665 13.0261 13.0261 -22.1576 -22.1576 -63.8807 67.693
305 PULL 1 A 1 NONE 3.46121 12.9928 12.9928 -22.3503 -22.3503 -63.7264 67.0276
305 PULL 1 A 2 NONE 3.39936 13.0366 13.0366 -22.5776 -22.5776 -63.7807 66.8435
305 PULL 1 A 3 NONE 3.48551 13.043 13.043 -22.5948 -22.5948 -64.3014 66.6948
305 PULL 1 A 4 NONE 3.47371 13.0839 13.0839 -22.1642 -22.1642 -64.3675 66.8661
306 PULL 1 E 0 NONE 3.36424 13.1032 13.1032 -22.3985 -22.3985 -64.112 67.7446
306 PULL 1 E 1 NONE 3.3694 12.9327 12.9327 -22.4749 -22.4749 -63.7917 68.0087
306 PULL 1 E 2 NONE 3.42296 13.0352 13.0352 -22.2853 -22.2853 -63.7628 67.9386
306 PULL 1 E 3 NONE 3.57255 13.0171 13.0171 -22.2947 -22.2947 -63.3356 66.9625
306 PULL 1 E 4 NONE 3.55393 12.9298 12.9298 -22.3343 -22.3343 -63.7623 66.1679
307 PULL 1 C 0 NONE 3.61091 12.8377 12.8377 -22.4033 -22.4033 -64.5004 66.0618
307 PULL 1 C 1 NONE 3.69292 12.7943 12.7943 -22.2705 -22.2705 -63.9978 66.2872
307 PULL 1 C 2 NONE 3.74197 12.8808 12.8808 -22.4629 -22.4629 -64.5507 66.7654
307 PULL 1 C 3 NONE 3.58844 12.8232 12.8232 -22.5223 -22.5223 -64.0918 66.6053
307 PULL 1 C 4 NONE 3.66959 12.964 12.964 -22.6152 -22.6152 -64.5734 66.8557
308 PULL 1 A 0 NONE 3.25123 13.0802 13.0802 -22.041 -22.041 -64.2023 68.6623
308 PULL 1 A 1 NONE 3.32142 13.0532 13.0532 -21.9857 -21.9857 -63.8359 68.7414
